,org:group,resource country,org:resource,oranization country,org:role,concept:name,impact,product,time:timestamp,lifecycle:transition,case:concept:name
215,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-30 13:06:01+00:00,Closed,1-417868043
216,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-04 12:31:11+00:00,In Progress,1-418122119
217,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-04 12:32:21+00:00,Closed,1-418122119
218,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-04 12:32:39+00:00,In Progress,1-419236954
219,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-04 12:36:16+00:00,Closed,1-419236954
220,Org line G4,Sweden,Viktoria,se,,Accepted,Medium,PROD412,2010-11-19 18:20:40+00:00,In Progress,1-422418092
221,Org line G4,Sweden,Viktoria,se,,Queued,Medium,PROD412,2010-11-19 18:25:24+00:00,Awaiting Assignment,1-422418092
222,Org line G4,Sweden,David,se,,Accepted,Medium,PROD412,2012-02-06 12:47:29+00:00,Assigned,1-422418092
223,Org line G4,Sweden,David,se,,Accepted,Medium,PROD412,2012-02-06 12:48:30+00:00,Assigned,1-422418092
224,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-04 13:13:58+00:00,In Progress,1-422877530
225,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-04 13:20:09+00:00,Closed,1-422877530
226,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-04 13:27:30+00:00,In Progress,1-424065923
227,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-04 13:41:46+00:00,Closed,1-424065923
228,Org line G4,Sweden,Roland,se,,Accepted,Medium,PROD374,2010-12-07 14:24:36+00:00,In Progress,1-427955007
229,Org line G4,Sweden,Roland,se,,Accepted,Medium,PROD374,2011-01-18 10:59:26+00:00,Wait,1-427955007
230,Org line G4,Sweden,Roland,se,,Accepted,Medium,PROD374,2011-01-26 07:48:18+00:00,In Progress,1-427955007
231,Org line G4,Sweden,Roland,se,,Accepted,Medium,PROD374,2011-04-28 08:46:03+00:00,Wait,1-427955007
232,Org line G4,Sweden,Roland,se,,Completed,Medium,PROD374,2012-01-26 10:47:59+00:00,Closed,1-427955007
233,Org line G4,Sweden,Marco,se,,Accepted,Medium,PROD411,2012-01-30 13:41:27+00:00,Assigned,1-429498598
234,Org line G4,Sweden,Marco,se,,Accepted,Medium,PROD411,2012-02-01 08:57:23+00:00,Wait,1-429498598
235,Org line G4,Sweden,Marco,se,,Completed,Medium,PROD411,2012-02-01 10:47:23+00:00,Closed,1-429498598
236,Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2010-12-16 11:55:48+00:00,In Progress,1-430880486
237,Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-03-21 17:11:52+00:00,Wait,1-430880486
238,Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-02-29 14:38:04+00:00,Closed,1-430880486
239,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-30 13:59:16+00:00,In Progress,1-431797119
240,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-30 14:07:31+00:00,Closed,1-431797119
241,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-02 22:15:47+00:00,In Progress,1-433309965
242,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-02 22:19:29+00:00,Closed,1-433309965
243,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2010-12-28 14:28:04+00:00,In Progress,1-433910332
244,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2010-12-28 14:28:11+00:00,Wait,1-433910332
245,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-01-03 08:41:42+00:00,Wait,1-433910332
246,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-01-28 16:48:20+00:00,In Progress,1-433910332
247,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-03-31 10:34:29+00:00,Wait,1-433910332
248,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-04-06 13:16:21+00:00,In Progress,1-433910332
249,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2011-06-29 16:04:50+00:00,Assigned,1-433910332
250,Org line G4,Sweden,Per,se,,Accepted,Low,PROD374,2011-01-14 13:10:28+00:00,In Progress,1-439833168
251,Org line G4,Sweden,Per,se,,Accepted,Low,PROD374,2011-01-14 14:54:33+00:00,Wait,1-439833168
252,Org line G4,Sweden,Per,se,,Completed,Low,PROD374,2012-02-29 15:27:57+00:00,Closed,1-439833168
253,Org line G4,Sweden,Ing-Marie,se,,Accepted,Medium,PROD821,2011-01-18 10:35:34+00:00,In Progress,1-441507371
254,Org line G4,Sweden,Ing-Marie,se,,Queued,Medium,PROD821,2011-01-18 10:46:33+00:00,Awaiting Assignment,1-441507371
255,Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-01-20 17:18:05+00:00,In Progress,1-443175071
256,Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-03-21 17:30:18+00:00,Wait,1-443175071
257,Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-03-19 08:18:42+00:00,Closed,1-443175071
258,Org line C,Sweden,Martin,se,C_6,Queued,Medium,PROD154,2011-02-03 10:33:47+00:00,Awaiting Assignment,1-473084325
259,Org line C,France,Olivier,se,C_6,Queued,Medium,PROD154,2011-09-13 17:53:00+00:00,Awaiting Assignment,1-473084325
260,Org line C,France,Olivier,se,C_6,Queued,Medium,PROD154,2011-09-16 12:27:06+00:00,Awaiting Assignment,1-473084325
261,Org line A2,Sweden,Britt,se,A2_1,Queued,Medium,PROD154,2012-02-02 16:48:22+00:00,Awaiting Assignment,1-473084325
262,Org line A2,Sweden,Britt,se,A2_1,Accepted,Medium,PROD154,2012-02-06 10:26:00+00:00,In Progress,1-473084325
263,Org line A2,Sweden,Britt,se,A2_1,Accepted,Medium,PROD154,2012-02-06 12:32:58+00:00,Wait,1-473084325
264,Org line A2,Sweden,Britt,se,A2_1,Completed,Medium,PROD154,2012-03-14 13:52:06+00:00,Closed,1-473084325
265,Org line G4,Sweden,Per,se,,Accepted,High,PROD374,2011-02-04 14:21:41+00:00,In Progress,1-479002951
266,Org line G4,Sweden,Per,se,,Accepted,High,PROD374,2011-03-13 13:11:06+00:00,Wait,1-479002951
267,Org line G4,Sweden,Per,se,,Completed,High,PROD374,2012-02-29 14:27:21+00:00,Closed,1-479002951
268,Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-02-08 16:10:53+00:00,In Progress,1-489198755
269,Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-03-21 17:26:55+00:00,Wait,1-489198755
270,Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-02-14 16:45:26+00:00,Closed,1-489198755
271,Org line A2,POLAND,Michal,pl,A2_3,Accepted,Low,PROD791,2011-02-16 16:40:03+00:00,In Progress,1-498324124
272,Org line A2,POLAND,Michal,pl,A2_3,Accepted,Low,PROD791,2011-02-17 12:13:53+00:00,Assigned,1-498324124
273,Org line A2,POLAND,Michal,pl,A2_3,Accepted,Low,PROD791,2011-04-19 14:41:04+00:00,Assigned,1-498324124
274,Org line G4,Sweden,Joakim,se,,Accepted,Medium,PROD374,2011-02-23 17:45:04+00:00,In Progress,1-502769178
275,Org line G4,Sweden,Joakim,se,,Accepted,Medium,PROD374,2011-02-23 17:52:29+00:00,In Progress,1-502769178
276,Org line G4,Sweden,Joakim,se,,Accepted,Medium,PROD374,2011-05-04 10:05:50+00:00,Wait,1-502769178
277,Org line G4,Sweden,Joakim,se,,Queued,Medium,PROD374,2011-09-05 10:10:57+00:00,Awaiting Assignment,1-502769178
278,Org line G4,Sweden,Per,se,,Accepted,High,PROD374,2011-03-07 12:36:20+00:00,In Progress,1-506092586
279,Org line G4,Sweden,Per,se,,Completed,High,PROD374,2012-01-26 11:25:15+00:00,Closed,1-506092586
280,Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-03-14 15:04:30+00:00,In Progress,1-507679771
281,Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-02-01 16:12:52+00:00,Closed,1-507679771
282,Org line G4,Sweden,David,se,,Accepted,High,PROD412,2012-01-30 13:39:42+00:00,Assigned,1-510142147
283,Org line G4,Sweden,David,se,,Accepted,High,PROD412,2012-01-31 09:45:06+00:00,In Progress,1-510142147
284,Org line G4,Sweden,David,se,,Completed,High,PROD412,2012-01-31 09:45:09+00:00,Closed,1-510142147
285,Org line A2,United Kingdom,Timothy,gb,A2_1,Accepted,Medium,PROD236,2011-03-25 13:21:36+00:00,In Progress,1-510399424
286,Org line A2,United Kingdom,Timothy,gb,A2_1,Completed,Medium,PROD236,2012-02-15 11:41:23+00:00,Closed,1-510399424
287,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-06 21:18:11+00:00,In Progress,1-511787661
288,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-06 21:19:44+00:00,Closed,1-511787661
289,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2011-04-04 12:48:35+00:00,In Progress,1-512617571
290,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2011-04-04 12:49:23+00:00,Assigned,1-512617571
291,Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,High,PROD236,2011-08-18 14:05:34+00:00,Assigned,1-512617571
292,Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,High,PROD236,2011-08-19 16:27:15+00:00,In Progress,1-512617571
293,Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,High,PROD236,2011-11-01 14:29:18+00:00,Wait,1-512617571
294,Org line A2,United Kingdom,Andrew,gb,A2_1,Completed,High,PROD236,2012-02-15 12:12:58+00:00,Closed,1-512617571
295,Org line G4,Sweden,Roland,se,,Accepted,Low,PROD448,2011-04-05 08:39:04+00:00,In Progress,1-513031774
296,Org line G4,Sweden,Roland,se,,Completed,Low,PROD448,2012-03-13 15:47:40+00:00,Closed,1-513031774
297,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-10 11:01:19+00:00,In Progress,1-513180623
298,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-10 12:21:57+00:00,Closed,1-513180623
299,Org line C,Sweden,Mikael,se,E_6,Accepted,High,PROD98,2011-04-08 11:57:43+00:00,In Progress,1-514618724
300,Org line C,Sweden,Mikael,se,E_6,Accepted,High,PROD98,2011-04-11 10:18:36+00:00,Wait,1-514618724
301,Org line C,Sweden,Mikael,se,E_6,Accepted,High,PROD98,2012-02-21 10:22:27+00:00,In Progress,1-514618724
302,Org line C,Sweden,Mikael,se,E_6,Completed,High,PROD98,2012-02-21 10:31:26+00:00,Closed,1-514618724
303,Org line G4,Sweden,Roland,se,,Accepted,Low,PROD374,2011-04-11 15:56:28+00:00,In Progress,1-515461174
304,Org line G4,Sweden,Roland,se,,Accepted,Low,PROD374,2011-12-13 10:21:26+00:00,Assigned,1-515461174
305,Org line G4,Sweden,Roland,se,,Accepted,Low,PROD374,2012-02-08 22:09:00+00:00,Wait,1-515461174
306,Org line G4,Sweden,Roland,se,,Completed,Low,PROD374,2012-03-26 09:27:45+00:00,Closed,1-515461174
307,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-30 13:06:42+00:00,In Progress,1-517002080
308,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-30 13:07:11+00:00,Closed,1-517002080
309,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-30 21:50:24+00:00,In Progress,1-517045062
310,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-30 21:52:53+00:00,Closed,1-517045062
311,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-13 12:27:01+00:00,In Progress,1-518362551
312,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-13 12:27:18+00:00,Closed,1-518362551
313,Org line G4,Sweden,Per,se,,Accepted,High,PROD374,2011-04-25 06:46:33+00:00,In Progress,1-520127960
314,Org line G4,Sweden,Per,se,,Accepted,High,PROD374,2011-04-25 06:48:34+00:00,Assigned,1-520127960
315,Org line G4,Sweden,Per,se,,Completed,High,PROD374,2012-01-26 11:31:40+00:00,Closed,1-520127960
316,Org line A2,Sweden,Tomas,cn,A2_2,Accepted,High,PROD753,2011-04-26 17:44:41+00:00,In Progress,1-520705880
317,Org line A2,Sweden,Tomas,cn,A2_2,Accepted,High,PROD753,2011-11-15 12:56:41+00:00,Wait,1-520705880
318,Org line A2,Sweden,Tomas,cn,A2_2,Completed,High,PROD753,2012-05-29 10:18:46+00:00,Closed,1-520705880
319,Org line G4,Sweden,Erik,se,,Accepted,Low,PROD108,2011-05-02 09:45:31+00:00,In Progress,1-522222222
320,Org line G4,Sweden,Erik,se,,Completed,Low,PROD108,2012-02-27 14:31:45+00:00,Closed,1-522222222
321,Org line C,Sweden,Jonas,in,E_8,Accepted,Major,PROD436,2011-05-03 07:29:33+00:00,In Progress,1-522460624
322,Org line C,Sweden,Jonas,in,E_8,Queued,Major,PROD436,2011-05-03 07:31:51+00:00,Awaiting Assignment,1-522460624
323,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-06 21:35:55+00:00,In Progress,1-522734472
324,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-06 21:37:18+00:00,Closed,1-522734472
325,Org line A2,INDIA,Arun,se,A2_4,Accepted,Medium,PROD67,2011-05-04 11:53:03+00:00,In Progress,1-522949376
326,Org line A2,INDIA,Arun,se,A2_4,Queued,Medium,PROD67,2011-05-18 15:42:40+00:00,Awaiting Assignment,1-522949376
327,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-30 12:54:45+00:00,In Progress,1-523069229
328,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-30 12:54:47+00:00,Closed,1-523069229
329,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-15 15:27:07+00:00,In Progress,1-523392191
330,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-15 15:27:34+00:00,Closed,1-523392191
331,Org line C,Belgium,Els,be,C_2,Accepted,Medium,PROD330,2011-10-05 08:38:35+00:00,Assigned,1-524375607
332,Org line C,Belgium,Jo,be,C_2,Accepted,Medium,PROD330,2011-10-05 09:03:00+00:00,Assigned,1-524375607
333,Org line C,Belgium,Jo,be,C_2,Accepted,Medium,PROD330,2011-11-08 14:44:51+00:00,In Progress,1-524375607
334,Org line C,Belgium,Jo,be,C_2,Completed,Medium,PROD330,2012-04-10 17:19:54+00:00,Closed,1-524375607
335,Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-05-13 17:23:13+00:00,In Progress,1-525589021
336,Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-02-01 16:40:02+00:00,Closed,1-525589021
337,Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-05-16 15:09:56+00:00,In Progress,1-526037041
338,Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-02-01 16:50:06+00:00,Closed,1-526037041
339,Org line G4,Sweden,Roland,se,,Accepted,Low,PROD374,2011-05-19 23:28:42+00:00,In Progress,1-527208576
340,Org line G4,Sweden,Roland,se,,Accepted,Low,PROD374,2011-10-27 13:59:32+00:00,Wait,1-527208576
341,Org line G4,Sweden,Roland,se,,Completed,Low,PROD374,2012-02-08 22:43:06+00:00,Closed,1-527208576
342,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-02 21:51:10+00:00,In Progress,1-530147896
343,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-02 21:52:46+00:00,Closed,1-530147896
344,Org line C,Sweden,Jonas,in,E_8,Accepted,Medium,PROD756,2011-06-07 23:21:06+00:00,In Progress,1-531872604
345,Org line C,Sweden,Jonas,in,E_8,Accepted,Medium,PROD756,2011-06-08 13:12:31+00:00,Wait,1-531872604
346,Org line C,Sweden,Jonas,in,E_8,Queued,Medium,PROD756,2011-06-30 10:19:59+00:00,Awaiting Assignment,1-531872604
347,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-06 21:16:22+00:00,In Progress,1-532084405
348,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-06 21:17:44+00:00,Closed,1-532084405
349,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-02 22:28:50+00:00,In Progress,1-533851634
350,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-02 22:31:56+00:00,Closed,1-533851634
351,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2011-06-17 09:24:42+00:00,In Progress,1-534493180
352,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2011-06-17 09:25:34+00:00,Assigned,1-534493180
353,Org line A2,POLAND,Michal,pl,A2_1,Accepted,Medium,PROD791,2011-06-21 12:01:27+00:00,In Progress,1-535418135
354,Org line A2,POLAND,Michal,pl,A2_1,Accepted,Medium,PROD791,2011-07-28 14:22:47+00:00,Wait,1-535418135
355,Org line A2,POLAND,Michal,pl,A2_1,Accepted,Medium,PROD791,2011-07-28 14:24:26+00:00,Wait,1-535418135
356,Org line A2,POLAND,Michal,pl,A2_1,Accepted,Medium,PROD791,2012-01-19 15:23:31+00:00,In Progress,1-535418135
357,Org line A2,POLAND,Michal,pl,A2_1,Completed,Medium,PROD791,2012-01-19 15:25:35+00:00,Closed,1-535418135
358,Org line C,Sweden,Lars,se,E_3,Accepted,Medium,PROD714,2011-06-21 11:23:47+00:00,In Progress,1-535439201
359,Org line C,Sweden,Lars,se,E_3,Accepted,Medium,PROD714,2011-06-21 11:44:50+00:00,Wait,1-535439201
360,Org line C,Sweden,Lars,se,E_3,Completed,Medium,PROD714,2012-03-02 09:16:48+00:00,Closed,1-535439201
361,Org line C,Sweden,Daniel,se,E_6,Accepted,Major,PROD374,2011-07-12 15:28:19+00:00,Assigned,1-537169872
362,Org line G4,Sweden,Joakim,se,,Queued,Major,PROD374,2011-09-05 10:14:45+00:00,Awaiting Assignment,1-537169872
363,Org line G4,Sweden,Joakim,se,,Queued,Low,PROD448,2011-11-21 15:30:28+00:00,Awaiting Assignment,1-538297321
364,Org line G4,Sweden,Rickard,se,,Accepted,Low,PROD448,2011-11-21 15:57:42+00:00,In Progress,1-538297321
365,Org line B,Brazil,Thiago,br,E_6,Accepted,High,PROD473,2012-01-25 19:46:19+00:00,In Progress,1-538467021
366,Org line B,Brazil,Thiago,br,E_6,Completed,High,PROD473,2012-01-25 19:48:24+00:00,Closed,1-538467021
367,Org line C,Sweden,Jonas,in,E_8,Accepted,High,PROD473,2011-07-05 11:24:39+00:00,In Progress,1-539000895
368,Org line C,Sweden,Jonas,in,E_8,Completed,High,PROD473,2012-05-15 15:57:12+00:00,Closed,1-539000895
369,Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2011-07-05 14:33:46+00:00,In Progress,1-539083171
370,Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2012-02-15 17:33:28+00:00,Assigned,1-539083171
371,Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-05-23 18:00:04+00:00,Closed,1-539083171
372,Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,Medium,PROD236,2011-07-07 15:45:46+00:00,In Progress,1-539805130
373,Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,Medium,PROD236,2011-11-01 17:28:16+00:00,Wait,1-539805130
374,Org line A2,United Kingdom,Andrew,gb,A2_1,Completed,Medium,PROD236,2012-02-15 12:13:43+00:00,Closed,1-539805130
375,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-06 22:10:04+00:00,In Progress,1-541565290
376,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-06 22:11:17+00:00,Closed,1-541565290
377,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD235,2011-07-18 15:45:13+00:00,In Progress,1-542027112
378,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD235,2011-07-18 15:48:49+00:00,In Progress,1-542027112
379,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD235,2011-07-18 15:55:27+00:00,Assigned,1-542027112
380,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD235,2011-09-09 13:17:31+00:00,In Progress,1-542027112
381,Org line C,France,Cyril,fr,E_6,Accepted,Medium,PROD802,2011-07-22 09:56:05+00:00,In Progress,1-542919207
382,Org line C,France,Cyril,fr,E_6,Queued,Medium,PROD802,2011-07-22 10:03:11+00:00,Awaiting Assignment,1-542919207
383,Org line A2,USA,Fredrik,us,A2_4,Accepted,Low,PROD546,2011-07-22 11:23:23+00:00,In Progress,1-542940765
384,Org line A2,USA,Fredrik,us,A2_4,Accepted,Low,PROD546,2011-10-05 22:40:23+00:00,In Progress,1-542940765
385,Org line A2,USA,Fredrik,us,A2_4,Queued,Low,PROD546,2011-10-05 22:40:40+00:00,Awaiting Assignment,1-542940765
386,Org line A2,USA,Fredrik,us,A2_4,Accepted,Low,PROD546,2012-02-21 14:43:18+00:00,In Progress,1-542940765
387,Org line A2,USA,Fredrik,us,A2_4,Queued,Low,PROD546,2012-02-21 14:44:28+00:00,Awaiting Assignment,1-542940765
388,Org line A2,USA,Fredrik,us,A2_4,Accepted,Low,PROD546,2012-02-22 16:01:36+00:00,In Progress,1-542940765
389,Org line A2,USA,Fredrik,us,A2_4,Completed,Low,PROD546,2012-02-22 16:08:59+00:00,Closed,1-542940765
390,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2011-07-25 13:47:13+00:00,In Progress,1-543300099
391,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2011-07-25 16:39:06+00:00,Assigned,1-543300099
392,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2011-09-09 13:17:02+00:00,In Progress,1-543300099
393,Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-06 17:02:25+00:00,In Progress,1-545370610
394,Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-06 17:03:44+00:00,Closed,1-545370610
395,Org line A2,Sweden,Tomas,cn,A2_2,Accepted,Low,PROD753,2011-08-08 08:08:01+00:00,In Progress,1-545738536
396,Org line A2,Sweden,Tomas,cn,A2_2,Accepted,Low,PROD753,2011-08-08 08:12:59+00:00,Assigned,1-545738536
397,Org line A2,Sweden,Tomas,cn,A2_2,Accepted,Low,PROD753,2011-09-01 23:51:36+00:00,In Progress,1-545738536
398,Org line G4,Sweden,Fredrik,se,,Queued,High,PROD108,2011-08-15 10:08:23+00:00,Awaiting Assignment,1-545911672
399,Org line G4,Sweden,Mattias,se,,Accepted,High,PROD108,2012-01-24 11:52:59+00:00,In Progress,1-545911672
400,Org line G4,Sweden,Mattias,se,,Completed,High,PROD108,2012-01-24 11:58:41+00:00,Closed,1-545911672
401,Org line C,Sweden,Tomas,se,C_6,Queued,Medium,PROD253,2011-08-09 20:46:45+00:00,Awaiting Assignment,1-546838031
402,Org line C,Sweden,Tomas,se,C_6,Queued,Medium,PROD253,2011-08-11 19:51:34+00:00,Awaiting Assignment,1-546838031
403,Org line C,Sweden,Tomas,se,C_6,Accepted,Medium,PROD253,2011-10-20 14:52:40+00:00,In Progress,1-546838031
404,Org line C,Sweden,Tomas,se,C_6,Accepted,Medium,PROD253,2011-10-20 14:54:16+00:00,Wait,1-546838031
405,Org line C,Sweden,Tomas,se,C_6,Completed,Medium,PROD253,2012-04-24 13:58:43+00:00,Closed,1-546838031
406,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2011-08-10 13:47:08+00:00,In Progress,1-547617088
407,Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2011-08-10 14:04:12+00:00,Assigned,1-547617088
408,Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,High,PROD236,2011-08-23 11:28:02+00:00,Assigned,1-547617088
409,Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,High,PROD236,2011-08-23 11:29:30+00:00,Wait,1-547617088
410,Org line A2,United Kingdom,Andrew,gb,A2_1,Completed,High,PROD236,2012-02-15 12:14:44+00:00,Closed,1-547617088
411,Org line F,Sweden,Craig,se,,Accepted,Low,PROD153,2011-08-13 17:56:32+00:00,In Progress,1-549431982
412,Org line F,Sweden,Craig,se,,Queued,Low,PROD153,2011-08-13 18:00:02+00:00,Awaiting Assignment,1-549431982
413,Org line G4,Sweden,Bharath,se,,Accepted,Medium,PROD397,2011-08-16 16:45:30+00:00,In Progress,1-550611848
414,Org line G4,Sweden,Bharath,se,,Completed,Medium,PROD397,2012-05-04 11:56:48+00:00,Closed,1-550611848
415,Org line C,Sweden,Praveen,se,E_10,Accepted,High,PROD802,2011-08-23 06:23:57+00:00,In Progress,1-560404489
416,Org line C,Sweden,Praveen,se,E_10,Queued,High,PROD802,2011-08-23 06:29:58+00:00,Awaiting Assignment,1-560404489
417,Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2011-08-23 08:53:33+00:00,Awaiting Assignment,1-560404489
418,Org line C,Sweden,Steve,se,C_6,Accepted,High,PROD802,2011-08-23 11:17:21+00:00,In Progress,1-560404489
419,Org line C,Sweden,Steve,se,C_6,Accepted,High,PROD802,2011-08-23 14:19:04+00:00,Wait,1-560404489
420,Org line C,Sweden,Per,se,E_6,Accepted,High,PROD802,2011-12-15 13:51:36+00:00,In Progress,1-560404489
421,Org line C,Sweden,Mikael,se,V3_3,Accepted,High,PROD802,2011-12-15 17:13:32+00:00,In Progress,1-560404489
